"WL","Baseline","1003-1","1003-2","1003-3","0104-1","0104-2","0104-3","2004-1","2004-2","2004-3","0405-1","0405-2","0405-3","1105-1","1105-2","1105-3","1805-1","1805-2","1805-3"
"4,050000000000000e+2","-3,013493460499520e-2","3,531201169884320e-1","3,212404864331050e-1","3,306095108180880e-1","1,699663211372010e-1","2,067966197951770e-1","1,634605936948650e-1","1,531363245980240e-1","1,696039625483520e-1","1,548283935827440e-1","1,220590916382030e-1","1,332716972922130e-1","1,353494153985600e-1","1,149843157227100e-1","1,178914992375130e-1","1,208191446727110e-1","1,061482826670860e-1","1,007512635045010e-1","9,489328487689069e-2"
"4,060000000000000e+2","-2,981386214933430e-2","3,591219403231010e-1","3,272253201313150e-1","3,362752598887210e-1","1,725918569029830e-1","2,087682697726930e-1","1,662777128910040e-1","1,559736107436300e-1","1,722018840620010e-1","1,574887443931530e-1","1,246725333454090e-1","1,357620610478490e-1","1,376434891424200e-1","1,169250191982660e-1","1,200158753976400e-1","1,226094697546540e-1","1,078888142893250e-1","1,020550139132170e-1","9,658748156160819e-2"
"4,070000000000000e+2","-2,959125993779850e-2","3,651569098713830e-1","3,328830898487250e-1","3,420471294547670e-1","1,751480281893960e-1","2,114981492508850e-1","1,686613895685210e-1","1,583946089483190e-1","1,743680132257110e-1","1,601193542303680e-1","1,272466323719670e-1","1,379064235674680e-1","1,400504688008310e-1","1,190464413047550e-1","1,224078908079570e-1","1,246277078848140e-1","1,096407107255870e-1","1,041819632461580e-1","9,838309498872690e-2"
"4,080000000000000e+2","-2,933739746570360e-2","3,707279323412210e-1","3,380222916544080e-1","3,476104777119370e-1","1,776160684280210e-1","2,138153668307560e-1","1,714138620392300e-1","1,608081649913730e-1","1,764420293087870e-1","1,624219989738110e-1","1,290648017180320e-1","1,399518254166890e-1","1,424387526402480e-1","1,210652150335160e-1","1,242521815263310e-1","1,266209984905270e-1","1,112248016201170e-1","1,059434898482400e-1","1,000533409217010e-1"
"4,090000000000000e+2","-2,916234264761030e-2","3,757298023493990e-1","3,431043500551840e-1","3,524280000417300e-1","1,800204353718630e-1","2,159060193115930e-1","1,734560373794640e-1","1,633875325781810e-1","1,783194263298490e-1","1,647279969498350e-1","1,313881920837160e-1","1,419157867153830e-1","1,445572678329080e-1","1,226647571193430e-1","1,264880347518360e-1","1,281542318091810e-1","1,127486255218480e-1","1,076090494278680e-1","1,016043057683220e-1"
"4,100000000000000e+2","-2,880657741320180e-2","3,803550717159300e-1","3,477144616147190e-1","3,568642994386200e-1","1,818087441521640e-1","2,175597262431900e-1","1,749408541766590e-1","1,647161031844640e-1","1,803475474592240e-1","1,666432454801570e-1","1,331468617796400e-1","1,432157913919520e-1","1,464047870710790e-1","1,244014994743730e-1","1,281585933050690e-1","1,295584137447730e-1","1,140622547165720e-1","1,087543352840070e-1","1,029512317800320e-1"
"4,110000000000000e+2","-2,861168100513640e-2","3,846509681235900e-1","3,518064231729100e-1","3,602032993221980e-1","1,837142130677470e-1","2,195687844564160e-1","1,775989828074650e-1","1,672933006607780e-1","1,823694277819030e-1","1,685965972743510e-1","1,353606029651490e-1","1,458327692095170e-1","1,487455087465060e-1","1,252896977819990e-1","1,303398819911160e-1","1,310170222615420e-1","1,155054397462340e-1","1,100143804312360e-1","1,044327758329390e-1"
"4,120000000000000e+2","-2,845270813091980e-2","3,884356273418610e-1","3,551007274120570e-1","3,639553361497700e-1","1,850350746389220e-1","2,213443032593760e-1","1,788619570987520e-1","1,685271895412130e-1","1,839375382515120e-1","1,703147635697570e-1","1,365855471502400e-1","1,470362940262410e-1","1,504430321233690e-1","1,268505420022130e-1","1,319017238372800e-1","1,325788072031940e-1","1,168349317563040e-1","1,115077757382890e-1","1,061704700723860e-1"
"4,130000000000000e+2","-2,813611188855300e-2","3,913215109609180e-1","3,580380706183320e-1","3,671677443560610e-1","1,861648658329650e-1","2,215984117844000e-1","1,796454851054920e-1","1,693604176361890e-1","1,850634386016450e-1","1,712095233551750e-1","1,382183196012170e-1","1,480568382179330e-1","1,522429378425180e-1","1,276252747043240e-1","1,327345183497630e-1","1,331983059113540e-1","1,175456612517470e-1","1,123951651997260e-1","1,066274437998930e-1"
"4,140000000000000e+2","-2,780243826278030e-2","3,938484309099370e-1","3,604008821946740e-1","3,693226579750730e-1","1,868055889045660e-1","2,221075342823240e-1","1,801115584408290e-1","1,704830594253860e-1","1,863746450382370e-1","1,725182139718680e-1","1,393749285089930e-1","1,491433298653430e-1","1,532787919729080e-1","1,283408824431510e-1","1,335734423413620e-1","1,338661294790020e-1","1,181500419040600e-1","1,133361432539840e-1","1,073631517295990e-1"
"4,150000000000000e+2","-2,746379469564740e-2","3,956120808749150e-1","3,622235179481300e-1","3,709697636100870e-1","1,874044747575100e-1","2,222414088670580e-1","1,810591257692960e-1","1,712786724500650e-1","1,870428678183690e-1","1,732147709009090e-1","1,403680776938640e-1","1,502282074105360e-1","1,542515517453050e-1","1,289784213306040e-1","1,344335937416730e-1","1,341481058844520e-1","1,188239903761970e-1","1,139561083346000e-1","1,082327555302580e-1"
"4,160000000000000e+2","-2,711400470968770e-2","3,982788497764860e-1","3,643327112555610e-1","3,733094535791590e-1","1,875570292886820e-1","2,222116774546550e-1","1,811487245553730e-1","1,721191593753400e-1","1,878161625326980e-1","1,742192711349100e-1","1,413333753630250e-1","1,512989804211380e-1","1,552078959469050e-1","1,293708488105670e-1","1,348874532178660e-1","1,345866794699580e-1","1,191691434043840e-1","1,143799182881110e-1","1,085638199142940e-1"
"4,170000000000000e+2","-2,706057499511420e-2","4,006661538797700e-1","3,667474776663240e-1","3,757090933110200e-1","1,884369719278310e-1","2,219601398644410e-1","1,819891928930700e-1","1,736977803435990e-1","1,887805648227040e-1","1,754155695791900e-1","1,426856063797880e-1","1,518268414480200e-1","1,567882899305890e-1","1,303204034140050e-1","1,358171457819550e-1","1,353068800479850e-1","1,199003610548360e-1","1,153230350677070e-1","1,093034043110180e-1"
"4,180000000000000e+2","-2,711699439587530e-2","4,035275482551530e-1","3,696691887902880e-1","3,785195645394100e-1","1,887806381341240e-1","2,226639440373960e-1","1,825262447493470e-1","1,750060405571440e-1","1,906650614854620e-1","1,769881558411350e-1","1,441294558083020e-1","1,535829539734040e-1","1,585664429511590e-1","1,310737925586720e-1","1,368807069480150e-1","1,359685873775770e-1","1,207548342286210e-1","1,163647261096700e-1","1,109935212221000e-1"
"4,190000000000000e+2","-2,685136312051810e-2","4,070413860668810e-1","3,727876400281480e-1","3,816783562192280e-1","1,895306352424050e-1","2,231237819571510e-1","1,831509505088460e-1","1,762348762326640e-1","1,924070320492820e-1","1,785866468913690e-1","1,458801567624270e-1","1,548998707430110e-1","1,597384160586050e-1","1,317596398659260e-1","1,377832510916210e-1","1,368445962582030e-1","1,216348954246460e-1","1,172285001113020e-1","1,115713662051640e-1"
"4,200000000000000e+2","-2,680010803802770e-2","4,120207850789790e-1","3,773939774645010e-1","3,864303812650100e-1","1,904860676325250e-1","2,243091418386290e-1","1,843054530967300e-1","1,782236177183420e-1","1,942278898762630e-1","1,807931720927450e-1","1,476563968846110e-1","1,568523195496610e-1","1,621977642409490e-1","1,328979904462410e-1","1,395559857413810e-1","1,379708141724050e-1","1,227610839554330e-1","1,183752954697750e-1","1,126815695836120e-1"
"4,210000000000000e+2","-2,672803919526010e-2","4,176661981611940e-1","3,824475321982130e-1","3,912857947251060e-1","1,917818031724690e-1","2,253826432567470e-1","1,854765241583410e-1","1,808171640271050e-1","1,972443978388470e-1","1,833882165962690e-1","1,503428402014520e-1","1,589024620468130e-1","1,645915577175530e-1","1,341525590631730e-1","1,410431802507150e-1","1,394172939820420e-1","1,244712788439840e-1","1,200024384457150e-1","1,144015789267050e-1"
"4,220000000000000e+2","-2,663299954060320e-2","4,244592537954810e-1","3,891125134778750e-1","3,980600184725530e-1","1,934686510372360e-1","2,270139868475330e-1","1,873828879379710e-1","1,840402819059290e-1","1,999146974893770e-1","1,865290782140810e-1","1,530882162907520e-1","1,615115196581840e-1","1,678351122065020e-1","1,361344748009350e-1","1,433339248571500e-1","1,410994551261510e-1","1,261289279818110e-1","1,215964345433070e-1","1,163273742678480e-1"
"4,230000000000000e+2","-2,640822531887560e-2","4,326037832118580e-1","3,961394634511000e-1","4,056449840309480e-1","1,959307033708280e-1","2,291300335186260e-1","1,899378384213800e-1","1,878659356719350e-1","2,034590376477160e-1","1,902175940612040e-1","1,565366736596040e-1","1,647349162322590e-1","1,715354677325690e-1","1,376668054663740e-1","1,461243271778410e-1","1,428655219574490e-1","1,278343792782170e-1","1,231833181659300e-1","1,178709686356010e-1"
"4,240000000000000e+2","-2,626965659580280e-2","4,416620204901030e-1","4,045730893703980e-1","4,144088502486790e-1","1,984673304377060e-1","2,308706179860610e-1","1,925042149351340e-1","1,919195299095560e-1","2,079333489928810e-1","1,943428367585780e-1","1,598322440186410e-1","1,679786122224080e-1","1,752248042097260e-1","1,405633021973090e-1","1,488153747124750e-1","1,455565712962830e-1","1,311394295384620e-1","1,259958272773240e-1","1,210388358335660e-1"
"4,250000000000000e+2","-2,612169633845230e-2","4,512972484490680e-1","4,134649029549250e-1","4,233118179678400e-1","2,013163654855100e-1","2,338968495267460e-1","1,952301139710150e-1","1,957279297313650e-1","2,121233995185880e-1","1,988404530940000e-1","1,638862035425810e-1","1,712019998849390e-1","1,791178576893430e-1","1,429159190792230e-1","1,518200138888240e-1","1,476192372462320e-1","1,330917062741130e-1","1,283952958466510e-1","1,231738880272190e-1"
"4,260000000000000e+2","-2,605784627518190e-2","4,614402143291350e-1","4,233591171152280e-1","4,330297574482700e-1","2,047661400718460e-1","2,367261079246860e-1","1,983282021776350e-1","2,001439652467920e-1","2,166522964573420e-1","2,033489552118340e-1","1,676743364895670e-1","1,747061189509090e-1","1,831453255664430e-1","1,455434131045130e-1","1,545994156993630e-1","1,502981541911490e-1","1,352398212843460e-1","1,309746045513190e-1","1,261097722100040e-1"
"4,270000000000000e+2","-2,545498676666140e-2","4,708296158196060e-1","4,317068852448020e-1","4,425264477774580e-1","2,066766036671650e-1","2,382525571159240e-1","2,008273778301130e-1","2,040719632609320e-1","2,203207934142010e-1","2,072817048398160e-1","1,707722016229970e-1","1,777488166665320e-1","1,865124221215440e-1","1,475555991862090e-1","1,572231596026750e-1","1,521154851845270e-1","1,371652432252250e-1","1,326755470238350e-1","1,281924523908210e-1"
"4,280000000000000e+2","-2,514424061338670e-2","4,795994878860620e-1","4,396618934053490e-1","4,501491294246000e-1","2,094821612254710e-1","2,405230079913160e-1","2,036201090725680e-1","2,080971163296190e-1","2,243296728528680e-1","2,111609300072080e-1","1,739381696647730e-1","1,807395242295310e-1","1,895432538949600e-1","1,495887200299370e-1","1,599224135956050e-1","1,541332525275150e-1","1,390878440232740e-1","1,343906132426190e-1","1,300646918233330e-1"
"4,290000000000000e+2","-2,503884870752070e-2","4,864042632028240e-1","4,458505746789150e-1","4,570736036187260e-1","2,113776047303890e-1","2,430811063509250e-1","2,055275295430220e-1","2,114249284512640e-1","2,276685615159950e-1","2,143336787844960e-1","1,767337576766300e-1","1,828748238487940e-1","1,925709469319070e-1","1,515486695564380e-1","1,617528376904020e-1","1,558040206480620e-1","1,409749924415790e-1","1,362206584257500e-1","1,320217375215920e-1"
"4,300000000000000e+2","-2,484027717075630e-2","4,912014368788310e-1","4,508103572482880e-1","4,614886470755270e-1","2,129341111770120e-1","2,436615326951400e-1","2,069255244442030e-1","2,136521547388560e-1","2,300918164701530e-1","2,169543639319110e-1","1,783519066157870e-1","1,848028135126160e-1","1,943535583874290e-1","1,528434959652210e-1","1,633330606618440e-1","1,569868402075070e-1","1,420193492719720e-1","1,376082029289770e-1","1,332111376079510e-1"
"4,310000000000000e+2","-2,466519502778290e-2","4,941108527965360e-1","4,529903119220420e-1","4,640530969075780e-1","2,133997044595400e-1","2,446007226951070e-1","2,074772460404930e-1","2,149254876551660e-1","2,314113851127310e-1","2,182501105537260e-1","1,793626671949490e-1","1,858250567051240e-1","1,955837004066840e-1","1,535206933680700e-1","1,638496080750570e-1","1,576412393359180e-1","1,428576389926860e-1","1,379968827387730e-1","1,339486880895040e-1"
"4,320000000000000e+2","-2,460975543600640e-2","4,943768851295530e-1","4,534445303759400e-1","4,643637491761780e-1","2,133913088173790e-1","2,442509531087310e-1","2,077846039813830e-1","2,155421856585730e-1","2,321913225335740e-1","2,183749846686620e-1","1,798645023258500e-1","1,860349907773560e-1","1,958971768587760e-1","1,535469020863530e-1","1,639646306424200e-1","1,577632967200530e-1","1,427703966332790e-1","1,382827310743720e-1","1,341719587729130e-1"
"4,330000000000000e+2","-2,438303274766970e-2","4,914302762110760e-1","4,507211316008770e-1","4,616772741990890e-1","2,126280725093750e-1","2,436183990293480e-1","2,064849772880400e-1","2,144989548608550e-1","2,311753490836760e-1","2,178294354068370e-1","1,790216211188330e-1","1,854361481765490e-1","1,951344586652430e-1","1,527850000880210e-1","1,634113120981020e-1","1,570180113616650e-1","1,419745608511150e-1","1,379097531599680e-1","1,334811713463570e-1"
"4,340000000000000e+2","-2,417569363588340e-2","4,855963589664680e-1","4,455889858704510e-1","4,559754593338640e-1","2,104485955604920e-1","2,415275420039850e-1","2,042579541434200e-1","2,124847680338270e-1","2,287136579319090e-1","2,154089048971110e-1","1,775521097175860e-1","1,837012106943450e-1","1,932020831974160e-1","1,515068221622720e-1","1,614595333060070e-1","1,553825086858890e-1","1,406038833901210e-1","1,367369134779060e-1","1,321785645663270e-1"
"4,350000000000000e+2","-2,391427909392650e-2","4,768226906915610e-1","4,370933948867080e-1","4,477122075424510e-1","2,073724592148960e-1","2,378196969045420e-1","2,012739043971170e-1","2,088130139745620e-1","2,254800511642840e-1","2,121923290232170e-1","1,744838561398230e-1","1,809977935038890e-1","1,900561352861480e-1","1,489844842710320e-1","1,591044154098680e-1","1,531530561175580e-1","1,384996578123950e-1","1,348630154562580e-1","1,298530347906440e-1"
"4,360000000000000e+2","-2,353666439172960e-2","4,647948982118850e-1","4,260328380441710e-1","4,364741525256430e-1","2,029308307398700e-1","2,337021875720780e-1","1,968605511281970e-1","2,041096037045240e-1","2,204491697155730e-1","2,076651279523470e-1","1,707294876301900e-1","1,772287677922910e-1","1,854679588938050e-1","1,460339851492390e-1","1,557292636370970e-1","1,499405032230650e-1","1,356222890053210e-1","1,323163317560280e-1","1,270457399488800e-1"
"4,370000000000000e+2","-2,350275161218140e-2","4,514785164227940e-1","4,140904026348430e-1","4,237566959180960e-1","1,983387384568760e-1","2,287699563111110e-1","1,920572116136070e-1","1,991014070006750e-1","2,154744425997440e-1","2,020081690562170e-1","1,661476101610450e-1","1,735221867915130e-1","1,809226559189660e-1","1,426911732525030e-1","1,516963782811070e-1","1,463911561762080e-1","1,327999922849230e-1","1,298389195137920e-1","1,238560866845440e-1"
"4,380000000000000e+2","-2,323645959883380e-2","4,363657445270800e-1","3,997201005121090e-1","4,098141427029570e-1","1,933381390407210e-1","2,237403655329780e-1","1,871121658032000e-1","1,930473528180860e-1","2,094816371979800e-1","1,959702855425390e-1","1,612024415327180e-1","1,687066584801920e-1","1,757471429150350e-1","1,386315103174710e-1","1,471697712826010e-1","1,425764744839180e-1","1,296020209055630e-1","1,266146248044520e-1","1,201883273260990e-1"
"4,390000000000000e+2","-2,290000598699320e-2","4,209711143932050e-1","3,851783284473910e-1","3,951474375364750e-1","1,886345704645560e-1","2,175645883219590e-1","1,821860859075770e-1","1,874678430775730e-1","2,036556616019990e-1","1,905485585938960e-1","1,563903277059220e-1","1,644650657640830e-1","1,703181027852030e-1","1,347554776286910e-1","1,424305491594660e-1","1,385870645836990e-1","1,260252855603670e-1","1,234625562309490e-1","1,164329235293250e-1"
"4,400000000000000e+2","-2,275509692464750e-2","4,065419303602570e-1","3,716845809928360e-1","3,815969080224680e-1","1,834007204086330e-1","2,124353585954100e-1","1,769943950256010e-1","1,814688405281240e-1","1,976202117556290e-1","1,844686175582070e-1","1,519160591309450e-1","1,601240227040270e-1","1,656592120077820e-1","1,311838928124720e-1","1,385367590395420e-1","1,349170489712670e-1","1,228122434142040e-1","1,204209511443480e-1","1,133946846942770e-1"
"4,410000000000000e+2","-2,233087941004220e-2","3,935192674431320e-1","3,597689824717560e-1","3,690899326041920e-1","1,786341588815830e-1","2,079178126279800e-1","1,725039785306780e-1","1,763745179546620e-1","1,923821621052780e-1","1,794258994633180e-1","1,475295377659500e-1","1,565137270877200e-1","1,610512893628330e-1","1,282492200921190e-1","1,346741832278880e-1","1,317987240727820e-1","1,198908266095040e-1","1,183482181981110e-1","1,102592109766220e-1"
"4,420000000000000e+2","-2,222177266433330e-2","3,830325036171100e-1","3,497074784722360e-1","3,590550794850830e-1","1,749751210919980e-1","2,043106381155920e-1","1,691263760293570e-1","1,721357040979980e-1","1,885769373487430e-1","1,749071737361250e-1","1,441684813474280e-1","1,531060347103250e-1","1,575279368603650e-1","1,258254118916760e-1","1,318658314267760e-1","1,292625579298410e-1","1,180191669916310e-1","1,162299627965920e-1","1,082567896399450e-1"
"4,430000000000000e+2","-2,186587462057630e-2","3,744866174281480e-1","3,417008834535330e-1","3,508311695036180e-1","1,720172111387540e-1","2,011520781137610e-1","1,661243500741400e-1","1,684993345433180e-1","1,845748499358240e-1","1,715285689088740e-1","1,415153616215180e-1","1,506651494355320e-1","1,548198879200280e-1","1,236865682554940e-1","1,291896455146310e-1","1,269600635886330e-1","1,162129812547450e-1","1,146157214928300e-1","1,061520272370680e-1"
"4,440000000000000e+2","-2,174387348291970e-2","3,677052914491740e-1","3,357914589533210e-1","3,446372978443490e-1","1,696599073863520e-1","1,987961797940570e-1","1,637731166010060e-1","1,659969693176150e-1","1,822782565214520e-1","1,687823441487710e-1","1,398350084827300e-1","1,488768848261060e-1","1,527283927921220e-1","1,220487765992400e-1","1,273931376252140e-1","1,258055046555870e-1","1,150527111002230e-1","1,136362992661640e-1","1,047480915962770e-1"
"4,450000000000000e+2","-2,143314218279380e-2","3,623632537032340e-1","3,301461945375410e-1","3,392126234906220e-1","1,678483191011760e-1","1,968834136683190e-1","1,618282135177840e-1","1,636435437188130e-1","1,796646591732050e-1","1,663458380072170e-1","1,380607825206770e-1","1,475200172225220e-1","1,512743583051820e-1","1,209625473472980e-1","1,259064473679080e-1","1,240875966237350e-1","1,139440203625110e-1","1,125978305642220e-1","1,036766160604420e-1"
"4,460000000000000e+2","-2,112595028973040e-2","3,581285431865740e-1","3,264839498289260e-1","3,353266895356450e-1","1,660564170964360e-1","1,950502234350580e-1","1,605906051721680e-1","1,620782516873310e-1","1,779504749431100e-1","1,647569495537050e-1","1,373086833668610e-1","1,467857852125940e-1","1,497926551470760e-1","1,200861858041460e-1","1,249483180740680e-1","1,234194420130020e-1","1,131528443280560e-1","1,123931065606840e-1","1,031305280637430e-1"
"4,470000000000000e+2","-2,080084107361830e-2","3,548058868612710e-1","3,234871028252240e-1","3,322821053629790e-1","1,652709762385990e-1","1,939368068224250e-1","1,590148579522900e-1","1,609328275733970e-1","1,765596436503990e-1","1,632402120064130e-1","1,369802058922500e-1","1,465343421780240e-1","1,494358025204070e-1","1,193745485559520e-1","1,243737172474320e-1","1,228698195351110e-1","1,128528655692630e-1","1,122789324760790e-1","1,026655650399220e-1"
