"WL","Baseline","1506-1","1506-2","1506-3","2306-1","2306-2","2306-3","2906-1","2906-2","2906-3","0607-1","0607-2","0607-3","1307-1","1307-2","1307-3","2007-1","2007-2","2007-3","2707-1","2707-2","2707-3","0308-1","0308-2","0308-3"
"3,950000000000000e+2","-3,043189777342340e-2","2,133495217822720e-1","2,019785913663940e-1","1,952986877375320e-1","2,137475411596380e-1","2,183713954913360e-1","2,277065487595180e-1","2,450339548092280e-1","2,236984540464680e-1","2,200783421033640e-1","2,376124245423150e-1","2,031250083539150e-1","2,442993487665760e-1","2,247229673983580e-1","2,241044107396150e-1","2,353785459907970e-1","2,305489706838580e-1","2,461723457222730e-1","2,367435106533090e-1","3,356223080439150e-1","3,216407325491820e-1","3,239429525779650e-1","2,212110042090070e-1","2,255513756774280e-1","2,226557248090870e-1"
"3,960000000000000e+2","-3,020121033699510e-2","2,172094444551140e-1","2,059456687811790e-1","1,992628505449560e-1","2,185488105708050e-1","2,228589436368490e-1","2,327156592788070e-1","2,499349354559310e-1","2,283432275604370e-1","2,244422218874450e-1","2,427330721265950e-1","2,078474034960270e-1","2,496008609261300e-1","2,302810210996750e-1","2,291470543144910e-1","2,409747155162400e-1","2,358805066524480e-1","2,520106044285790e-1","2,420539568883690e-1","3,429066447085270e-1","3,296904048579020e-1","3,319621125749720e-1","2,248920318906600e-1","2,312725349868260e-1","2,279082983025420e-1"
"3,970000000000000e+2","-2,965580810189190e-2","2,216426579682740e-1","2,102103045507400e-1","2,033376604171310e-1","2,238133358834760e-1","2,285072468753230e-1","2,381021397072280e-1","2,554325132731690e-1","2,331362818421630e-1","2,277621820125220e-1","2,481623055799780e-1","2,127133900379790e-1","2,517288950227660e-1","2,371641664536490e-1","2,349398336562230e-1","2,471803823019240e-1","2,420308427053440e-1","2,584220745173170e-1","2,482417183233660e-1","3,572143940005210e-1","3,383438522751890e-1","3,408301505492170e-1","2,309390151183980e-1","2,375500474698530e-1","2,336682891826330e-1"
"3,980000000000000e+2","-2,950005876141440e-2","2,266970280520290e-1","2,157113970193910e-1","2,084519995486390e-1","2,297941050747260e-1","2,343492308441650e-1","2,446632580826690e-1","2,617923650012920e-1","2,392208373524960e-1","2,331041737224680e-1","2,548349174133840e-1","2,186753805448380e-1","2,583835537925170e-1","2,439361197954970e-1","2,416454057584580e-1","2,550230348478480e-1","2,496805500579080e-1","2,664079591270950e-1","2,559077197037750e-1","3,697532917620610e-1","3,487470437975270e-1","3,509381698980630e-1","2,407870999749910e-1","2,449531195911400e-1","2,409120316732680e-1"
"3,990000000000000e+2","-2,913913572948160e-2","2,322978523548680e-1","2,215650995467200e-1","2,142059098434560e-1","2,367621523308640e-1","2,413728759630450e-1","2,518906509120690e-1","2,684661562609070e-1","2,455396024523280e-1","2,413931227761490e-1","2,622509024373160e-1","2,247271344000780e-1","2,658923369030910e-1","2,495972820695390e-1","2,493555892288310e-1","2,630627050143410e-1","2,589899989109350e-1","2,750472841167570e-1","2,643264164318640e-1","3,816210274137490e-1","3,605765608326580e-1","3,625722217588390e-1","2,487438115775510e-1","2,528094746113970e-1","2,489230573604650e-1"
"4,000000000000000e+2","-2,902866404117160e-2","2,388461663470510e-1","2,283685370244090e-1","2,206354311682320e-1","2,448168112611100e-1","2,496421992090400e-1","2,600594676957240e-1","2,764418323551160e-1","2,530225559518660e-1","2,500908808849450e-1","2,705038720582360e-1","2,322248640684750e-1","2,725693958985780e-1","2,598256837635390e-1","2,578899284533520e-1","2,721950847877730e-1","2,705116901986430e-1","2,846760164063110e-1","2,737527677336620e-1","3,952177930718630e-1","3,738383072752140e-1","3,759997305737050e-1","2,575945431934390e-1","2,621009731063730e-1","2,574991125533670e-1"
"4,010000000000000e+2","-2,788010612050410e-2","2,443540736862240e-1","2,347656498711950e-1","2,263782341966620e-1","2,517890450447580e-1","2,567369442905280e-1","2,673998942423250e-1","2,839180966083900e-1","2,600858220622670e-1","2,521831135600670e-1","2,781306705071630e-1","2,395980070160460e-1","2,803487879845240e-1","2,707930507093450e-1","2,664043741657560e-1","2,805847429319340e-1","2,799666910196980e-1","2,938703646596890e-1","2,825718433260300e-1","4,090486085525150e-1","3,860117812815690e-1","3,884164070029670e-1","2,665506391858470e-1","2,686652804021250e-1","2,662587294140100e-1"
"4,020000000000000e+2","-2,754284099203410e-2","2,513355166006220e-1","2,418879798486640e-1","2,332883874091130e-1","2,602008992471970e-1","2,649993170479330e-1","2,759350627414060e-1","2,922496347276900e-1","2,676558642070020e-1","2,615643848680910e-1","2,863962474968530e-1","2,474541477078360e-1","2,908579559700040e-1","2,816755491907470e-1","2,753671944496010e-1","2,898421323284160e-1","2,893552401897460e-1","3,044204583779030e-1","2,927569908599720e-1","4,234876807291020e-1","4,001200545203360e-1","4,015859102405860e-1","2,760215620798930e-1","2,773611034855250e-1","2,753552163908980e-1"
"4,030000000000000e+2","-2,726767170062450e-2","2,578724916961350e-1","2,489820638394920e-1","2,399651590415710e-1","2,679018477235050e-1","2,695283664335290e-1","2,838382925872890e-1","3,001663483255780e-1","2,751898495769550e-1","2,710458014946140e-1","2,945822007928620e-1","2,549297115777870e-1","3,056681160904240e-1","2,909039802703030e-1","2,842551013905810e-1","2,996894430153410e-1","2,954833895122060e-1","3,142544194256280e-1","3,023962350785730e-1","4,376024896618870e-1","4,132604780666580e-1","4,148459886402060e-1","2,850512806606390e-1","2,860823845772260e-1","2,844909666097610e-1"
"4,040000000000000e+2","-2,705459563230450e-2","2,637583821953940e-1","2,553690179734450e-1","2,458151222123390e-1","2,753732963009480e-1","2,745702917476950e-1","2,912839465485560e-1","3,074510848940300e-1","2,819508122293010e-1","2,821881150238840e-1","3,012881631888750e-1","2,616405466063580e-1","3,149327845466740e-1","2,989727072355630e-1","2,920188433678550e-1","3,078368669659440e-1","3,066282917215080e-1","3,233636803060490e-1","3,109498804538460e-1","4,499581894920580e-1","4,257699806093320e-1","4,270126870706010e-1","2,936290748038750e-1","2,946706677732600e-1","2,926788845606260e-1"
"4,050000000000000e+2","-2,688852816283650e-2","2,697072920571800e-1","2,612538553459340e-1","2,514427427485510e-1","2,822076460382890e-1","2,825475000389420e-1","2,993666175612290e-1","3,144287980222390e-1","2,885889470741720e-1","2,891269461895690e-1","3,047418978215240e-1","2,681020392505950e-1","3,221187709349820e-1","3,068549129686170e-1","2,993202953120320e-1","3,158495314034370e-1","3,160485094716020e-1","3,316918660282510e-1","3,191590997121410e-1","4,619849129589530e-1","4,367606032534710e-1","4,382144617568790e-1","3,015688527314700e-1","3,021464490270320e-1","3,004638307902330e-1"
"4,060000000000000e+2","-2,654960971197340e-2","2,746742998987200e-1","2,664168200501640e-1","2,562412340917880e-1","2,878847097012800e-1","2,814594968764250e-1","3,049830056293470e-1","3,204077633285020e-1","2,941553532812630e-1","2,950414727763460e-1","3,103984120571220e-1","2,739233941836020e-1","3,289511319148680e-1","3,135975761206930e-1","3,053665753452040e-1","3,230428049019180e-1","3,233522010692800e-1","3,392532866386080e-1","3,262519435132410e-1","4,721226548634660e-1","4,467142860516780e-1","4,482444621239330e-1","3,088191182812010e-1","3,092828891585360e-1","3,072339528912050e-1"
"4,070000000000000e+2","-2,630104055670040e-2","2,793352574306970e-1","2,711721114379560e-1","2,610390834576600e-1","2,934520547783580e-1","2,860204704954910e-1","3,102742397962130e-1","3,259858897347000e-1","2,987779215026780e-1","3,005827487041200e-1","3,175675700792710e-1","2,791163495151120e-1","3,351514934182050e-1","3,202275360080200e-1","3,119157981581220e-1","3,296847016776200e-1","3,304942296297490e-1","3,460201821163740e-1","3,328299839826090e-1","4,818530335689920e-1","4,559482915386290e-1","4,577976064572330e-1","3,152449016502410e-1","3,162268680279590e-1","3,133780939482770e-1"
"4,080000000000000e+2","-2,639453125859220e-2","2,838705231627390e-1","2,756931262130150e-1","2,653477887929140e-1","2,984535541157810e-1","2,931919745586220e-1","3,156435865471470e-1","3,315220957634720e-1","3,031948689369550e-1","3,058423441080000e-1","3,267057943430040e-1","2,820600483694740e-1","3,413501458426070e-1","3,261403276103770e-1","3,175998599723210e-1","3,402454881031070e-1","3,368698459042420e-1","3,526341191490450e-1","3,391501135680700e-1","4,908163256444990e-1","4,647947940979540e-1","4,666057200593310e-1","3,210492540658320e-1","3,225709930395540e-1","3,193783350540940e-1"
"4,090000000000000e+2","-2,610609927558670e-2","2,873627910658720e-1","2,795081173092140e-1","2,694161894109110e-1","3,030951426985050e-1","3,042739191407180e-1","3,203200516307300e-1","3,362042006515020e-1","3,069297425657980e-1","3,105564096801020e-1","3,361675657971130e-1","2,865613450533970e-1","3,466537164222930e-1","3,314199242218720e-1","3,215991740341200e-1","3,457965465642860e-1","3,424668056778400e-1","3,581961243016520e-1","3,444073819574030e-1","4,988152703181140e-1","4,719793326288250e-1","4,742479157678060e-1","3,265754451035160e-1","3,278558172380550e-1","3,245519025164110e-1"
"4,100000000000000e+2","-2,596217721974940e-2","2,906509950676320e-1","2,831276655277210e-1","2,725483602408310e-1","3,068295771839390e-1","3,114225271918150e-1","3,241922145974860e-1","3,405967931406970e-1","3,138837234653250e-1","3,149197975476070e-1","3,400348054167710e-1","2,904707607782020e-1","3,513088537957130e-1","3,357960328380400e-1","3,247075447249620e-1","3,506899846815250e-1","3,472048774938580e-1","3,631735138596360e-1","3,491605147687920e-1","5,056466850457630e-1","4,785901133158850e-1","4,811713397074160e-1","3,311376626367120e-1","3,323352365054100e-1","3,292613083109820e-1"
"4,110000000000000e+2","-2,559771163333230e-2","2,935766982110170e-1","2,857296033608190e-1","2,750781696636420e-1","3,097344311132750e-1","3,144742327437780e-1","3,278190030859720e-1","3,437340291955600e-1","3,186200577152190e-1","3,177651810966880e-1","3,435620524330130e-1","2,937122748115720e-1","3,548267263244240e-1","3,396523532459670e-1","3,286064407213080e-1","3,549121491018080e-1","3,513776921649250e-1","3,673627164628050e-1","3,531255067433810e-1","5,113961092011970e-1","4,843125242916580e-1","4,869078390582560e-1","3,349270829237620e-1","3,363075772992020e-1","3,326191232802500e-1"
"4,120000000000000e+2","-2,532697453000940e-2","2,956307371614130e-1","2,878944310603790e-1","2,772368898037320e-1","3,122116558594960e-1","3,171101770463800e-1","3,312051724193210e-1","3,465667892469190e-1","3,219263118381660e-1","3,205423415045090e-1","3,470842492234310e-1","2,970967740129910e-1","3,581855905897890e-1","3,428961953007300e-1","3,324570990195440e-1","3,584487740395370e-1","3,552104145904700e-1","3,706999264793530e-1","3,569092895034420e-1","5,162052173546430e-1","4,888658514622610e-1","4,916535056843020e-1","3,383691549816650e-1","3,426445651791210e-1","3,362004930932270e-1"
"4,130000000000000e+2","-2,530181732498020e-2","2,976045831004610e-1","2,900458869430120e-1","2,788491066102700e-1","3,147603282014690e-1","3,200565307275990e-1","3,333157399112460e-1","3,493352880639630e-1","3,244520259202390e-1","3,235264968518300e-1","3,502797788239850e-1","3,014763449248910e-1","3,612555325730540e-1","3,462969882301310e-1","3,369130721381980e-1","3,619287165694280e-1","3,582602949129470e-1","3,745057787206120e-1","3,601453291566270e-1","5,209332645541160e-1","4,935304850839230e-1","4,963014046899510e-1","3,413616506401750e-1","3,456711715667010e-1","3,391655716601440e-1"
"4,140000000000000e+2","-2,444766088735490e-2","2,985156408754970e-1","2,910956059159620e-1","2,799822827518570e-1","3,161404500335220e-1","3,213912311721360e-1","3,344384256005070e-1","3,508159042967740e-1","3,259109432426680e-1","3,250076122501680e-1","3,522622672567210e-1","3,028814151037770e-1","3,632246255642970e-1","3,478837715892240e-1","3,391490972955350e-1","3,640497873338760e-1","3,604708532490290e-1","3,768366003282420e-1","3,623200328722830e-1","5,240902779983970e-1","4,964025220891400e-1","4,988159047673430e-1","3,437039179722500e-1","3,478501486747860e-1","3,414428849190250e-1"
"4,150000000000000e+2","-2,414923302184050e-2","2,998562317358710e-1","2,927046980580680e-1","2,812188976548500e-1","3,180785130794310e-1","3,233427761687400e-1","3,361709179436180e-1","3,527712322397700e-1","3,279221725752900e-1","3,268236970055650e-1","3,545120952158350e-1","3,049026808018040e-1","3,653202682919580e-1","3,502915771200580e-1","3,416414268341850e-1","3,665822934239050e-1","3,634949875747160e-1","3,795194264905110e-1","3,648858565386340e-1","5,276305460625590e-1","5,002964532763120e-1","5,022838750981510e-1","3,462167093088930e-1","3,504775363373840e-1","3,438487664481290e-1"
"4,160000000000000e+2","-2,404173931228120e-2","3,011852099962960e-1","2,941757539359590e-1","2,828493167022370e-1","3,202684153629480e-1","3,255271316158380e-1","3,381873243753340e-1","3,550398757869250e-1","3,301059209651200e-1","3,287253222975090e-1","3,570248431795930e-1","3,083619696578190e-1","3,679605603361100e-1","3,528293070815240e-1","3,489580859975630e-1","3,694208804046630e-1","3,669959636027770e-1","3,828526622691660e-1","3,682075446087470e-1","5,317573420049621e-1","5,042752705292290e-1","5,068040093479360e-1","3,492719300339680e-1","3,535870952576310e-1","3,466297389981290e-1"
"4,170000000000000e+2","-2,406331075266250e-2","3,030844726531390e-1","2,961548504061950e-1","2,845232313255550e-1","3,228340147930210e-1","3,284044579152250e-1","3,408269580180900e-1","3,576041381140070e-1","3,323422697751830e-1","3,313382708951940e-1","3,600444071866710e-1","3,098845772027620e-1","3,709138171161130e-1","3,560421405627350e-1","3,525976215902490e-1","3,727621788294120e-1","3,710054377263950e-1","3,873419979241550e-1","3,722430554710550e-1","5,367856877687039e-1","5,088252703684339e-1","5,119027417985820e-1","3,530226709502250e-1","3,572154514514600e-1","3,500818745563170e-1"
"4,180000000000000e+2","-2,406497637262710e-2","3,058468503667780e-1","2,986774088689200e-1","2,871764172341890e-1","3,264419324580760e-1","3,318186350056490e-1","3,446558013556670e-1","3,608038463973860e-1","3,357512046180110e-1","3,349280819869070e-1","3,640757318235190e-1","3,090593638248250e-1","3,749085454168960e-1","3,600397901165320e-1","3,563938564153180e-1","3,770818657580000e-1","3,758155539101300e-1","3,920964712569390e-1","3,769721178351640e-1","5,432679978975690e-1","5,147371073941710e-1","5,185755967784830e-1","3,575415786378960e-1","3,618519954748770e-1","3,544385163374700e-1"
"4,190000000000000e+2","-2,388244226262330e-2","3,087821239727240e-1","3,019226761961970e-1","2,901514006914810e-1","3,307317601085400e-1","3,364794814561150e-1","3,490423593722570e-1","3,649603672942230e-1","3,395257428776410e-1","3,390199521980870e-1","3,685877831561210e-1","3,154497406187800e-1","3,799205259990420e-1","3,650247506660280e-1","3,617906531277740e-1","3,822758815112550e-1","3,816924157692020e-1","3,985068877138570e-1","3,828257930883750e-1","5,515122652950860e-1","5,222095679873690e-1","5,265701175083960e-1","3,631991302426650e-1","3,673489245573600e-1","3,598242720528210e-1"
"4,200000000000000e+2","-2,370385252767460e-2","3,127768345360040e-1","3,064328262307690e-1","2,939762303400100e-1","3,365277264867820e-1","3,420414668554630e-1","3,545878065005650e-1","3,704829059810650e-1","3,445183497920110e-1","3,441049567146170e-1","3,748178545776810e-1","3,202572849691200e-1","3,861328771892270e-1","3,712161648204230e-1","3,680088733900100e-1","3,888715833167540e-1","3,894260026270990e-1","4,063764284277640e-1","3,904016447773910e-1","5,619381281826370e-1","5,333750893519780e-1","5,391408666465050e-1","3,706239530888750e-1","3,742505083008010e-1","3,665166436506510e-1"
"4,210000000000000e+2","-2,340777074141970e-2","3,180197648195650e-1","3,117078690728490e-1","2,989739286359400e-1","3,433880502619750e-1","3,490799694776350e-1","3,619925119468490e-1","3,774135389853430e-1","3,511363198655020e-1","3,505116650205500e-1","3,823966178578290e-1","3,308413823220710e-1","3,936862066421090e-1","3,790675480637150e-1","3,758762841524110e-1","3,971700093843590e-1","3,988515853898160e-1","4,158208553228750e-1","3,997237066506850e-1","5,750860777804960e-1","5,464070729338930e-1","5,557742292945840e-1","3,791910091056300e-1","3,830593857103440e-1","3,749631909816160e-1"
"4,220000000000000e+2","-2,343291183866230e-2","3,246200761911820e-1","3,187150424651490e-1","3,056326555256630e-1","3,523771495931040e-1","3,581032213543430e-1","3,712986864841260e-1","3,859226145003440e-1","3,587373512732400e-1","3,585515332562640e-1","3,912331036735910e-1","3,421165483893900e-1","4,034388795990510e-1","3,888096514992100e-1","3,851769076815800e-1","4,072882181920470e-1","4,104642792995410e-1","4,277877479963000e-1","4,109934573726210e-1","5,905331774861620e-1","5,610950906281000e-1","5,732709124127639e-1","3,903472512685640e-1","3,936077811015650e-1","3,851472660668020e-1"
"4,230000000000000e+2","-2,330501615299720e-2","3,322020582111360e-1","3,267220925904520e-1","3,131108062361190e-1","3,624230856251300e-1","3,682141759933690e-1","3,815309482177980e-1","3,953462790465250e-1","3,678549663787790e-1","3,681421765738020e-1","4,015529153224600e-1","3,510083822394960e-1","4,138366289059730e-1","3,995416038896020e-1","3,961404105120400e-1","4,186577240759000e-1","4,229963880439570e-1","4,412719005334150e-1","4,238836034565900e-1","6,084463182207570e-1","5,780104255719560e-1","5,907751256943460e-1","4,025012911798490e-1","4,054470001605080e-1","3,966413225915220e-1"
"4,240000000000000e+2","-2,310309048892470e-2","3,406085875848570e-1","3,353635158664590e-1","3,215853332065720e-1","3,735494110357300e-1","3,797737344517270e-1","3,931357395435900e-1","4,061066136647970e-1","3,776916165384100e-1","3,784132741035800e-1","4,126924021260670e-1","3,614222503772280e-1","4,256619779484570e-1","4,117226200791400e-1","4,081000086416600e-1","4,311948350402670e-1","4,373430762753030e-1","4,563295395862330e-1","4,378310919542240e-1","6,282995833788350e-1","5,968743310303920e-1","6,101654697988630e-1","4,158739399348210e-1","4,188682699401900e-1","4,094821927443360e-1"
