"WL","Baseline","1008-1","1008-2","1008-3","1708-1","1708-2","1708-3","2408-1","2408-2","2408-3","3108-1","3108-2","3108-3","0709-1","0709-2","0709-3","1409-1","1409-2","1409-3","2109-1","2109-2","2109-3","2809-1","2809-2","2809-3","0610-1","0610-2","0610-3","1210-1","1210-2","1210-3","1910-1","1910-2","1910-3","2610-1","2610-2","2610-3","0411-1","0411-2","0411-3","0911-1","0911-2","0911-3","1611-1","1611-2","1611-3","x column","y column","x column 1","y column 1"
"5,870000000000000e+2","-8,089185720650930e-3","2,403451965815920e-2","2,554653813558990e-2","2,347673816484920e-2","2,018065040157950e-2","2,652769109253480e-2","2,277761504448070e-2","1,833006976815920e-2","2,576000714029980e-2","2,013531428221090e-2","3,481119679799940e-2","2,835552369582420e-2","3,715674148931070e-2","1,577098431140640e-2","2,060292382214670e-2","2,346567174691770e-2","1,986585822571960e-2","2,769638502966320e-2","1,864182160942930e-2","1,228717441990890e-2","1,827058160569710e-2","1,404029898958480e-2","1,255206340936100e-2","4,378945304078540e-2","4,797411446759340e-2","6,183486796092620e-2","4,228569325509710e-2","3,871454212732490e-2","3,962853494215810e-2","5,560166064220090e-2","4,095412111433590e-2","1,903360144938750e-2","3,081054418385160e-2","2,036298110855320e-2","1,160096146749290e-2","1,342198517045210e-2","1,559324348709380e-2","4,024118422736680e-2","2,728396801913890e-3","5,687275713983960e-3","1,943459202201400e-2","1,973184621575010e-2","2,214050832220160e-2","2,939712582050730e-2","2,436435694941820e-2","8,815719626436181e-3","7,203125000000000e+2","3,406129440570586e-3","7,203125000000000e+2","1,364274936774749e-2"
"5,880000000000000e+2","-8,214778566214120e-3","2,366571838227570e-2","2,554288706075740e-2","2,306384300096350e-2","2,007622725119940e-2","2,650173929183570e-2","2,262974327718250e-2","1,804221908462270e-2","2,573997429593860e-2","1,991425634842270e-2","3,434944704849560e-2","2,771658301522830e-2","3,718518234934250e-2","1,575657221764340e-2","2,073473815418310e-2","2,318627376476610e-2","1,994256327086390e-2","2,792430878289770e-2","1,877375567482880e-2","1,233151811935530e-2","1,831378845261540e-2","1,396980517735360e-2","1,247724549502880e-2","4,401997817951190e-2","4,798964004312320e-2","6,217703012802220e-2","4,257008452462660e-2","3,891541888076200e-2","3,966240964153560e-2","5,582966157026910e-2","4,080884373331720e-2","1,926820684649660e-2","3,097775322410510e-2","2,058226606871420e-2","1,184116758648600e-2","1,352146628899630e-2","1,592139279950160e-2","4,005863117862290e-2","3,121780264141360e-3","6,028838182494350e-3","1,954681163529030e-2","2,009147270205320e-2","2,212408230391040e-2","2,899753755483030e-2","2,487478533965300e-2","9,099842698793419e-3","7,218750000000000e+2","3,359151048423491e-3","7,218750000000000e+2","1,362878513901135e-2"
"5,890000000000000e+2","-8,100742584321389e-3","2,327919449099540e-2","2,508777551866500e-2","2,271816041930610e-2","1,957762566435630e-2","2,596515624790470e-2","2,245537063549710e-2","1,808698870904590e-2","2,534029439540810e-2","1,958110179266950e-2","3,427794594085260e-2","2,727309300816160e-2","3,715836561539230e-2","1,533469012920560e-2","2,049926439481860e-2","2,314065590692830e-2","1,959205341024780e-2","2,808419604864840e-2","1,871995327411010e-2","1,210777498064710e-2","1,799148241304680e-2","1,366902141002370e-2","1,221976835643180e-2","4,399753729178680e-2","4,785805250157580e-2","6,226811309422400e-2","4,243035106589040e-2","3,909075265000560e-2","3,978830678194580e-2","5,603700509125230e-2","4,060523689820910e-2","1,935705343309340e-2","3,069325875703820e-2","2,048411854317720e-2","1,169320245204120e-2","1,335739409501750e-2","1,573075411013760e-2","4,025244816792820e-2","2,777111186184840e-3","5,417533066549259e-3","1,941552195177810e-2","1,972968808670160e-2","2,221605843187060e-2","2,853220170948560e-2","2,417692640221410e-2","8,912967340623541e-3","7,234375000000000e+2","3,312463403160096e-3","7,234375000000000e+2","1,361514723398825e-2"
"5,900000000000000e+2","-7,388949126468461e-3","2,232757708386970e-2","2,429208772035280e-2","2,181859276189970e-2","1,867605001321820e-2","2,500869634817480e-2","2,135430592624050e-2","1,718761535311670e-2","2,443064307170880e-2","1,903505152521790e-2","3,356229071518210e-2","2,651081031117420e-2","3,623578804167400e-2","1,467360361336480e-2","1,965919016350450e-2","2,233502213919450e-2","1,899642989869790e-2","2,750071016901180e-2","1,798529571896390e-2","1,154862514601320e-2","1,752219107244270e-2","1,317326907885810e-2","1,167999329140290e-2","4,346380698089290e-2","4,742294655223580e-2","6,171340208529860e-2","4,178091054262160e-2","3,832229625640780e-2","3,901783313770150e-2","5,535864976678320e-2","4,000979727309810e-2","1,863695726127860e-2","3,009765179183310e-2","1,975437535240280e-2","1,110944278688530e-2","1,307671939521450e-2","1,541461650616040e-2","3,953947521438960e-2","1,984619521557060e-3","4,938112563233880e-3","1,889202405483450e-2","1,915368881653260e-2","2,152357311068450e-2","2,756362070561050e-2","2,380963138458630e-2","8,177404004456370e-3","7,250000000000000e+2","3,265982596268946e-3","7,250000000000000e+2","1,360174651210827e-2"
"5,910000000000000e+2","-6,893953246689190e-3","2,170324084657460e-2","2,357539809090140e-2","2,130393480692910e-2","1,810877600979870e-2","2,442926734635810e-2","2,082725625544130e-2","1,653718119394620e-2","2,423223334885910e-2","1,838478214428480e-2","3,335524072180660e-2","2,601803562303220e-2","3,573735194164360e-2","1,414865569813870e-2","1,937896064965400e-2","2,177376363232070e-2","1,838984368624170e-2","2,738785448249060e-2","1,772958922858950e-2","1,108018463175580e-2","1,704951913362190e-2","1,272715647935490e-2","1,124888259110290e-2","4,314757481114210e-2","4,703346288335720e-2","6,145800420624600e-2","4,163945765704710e-2","3,809937571206420e-2","3,860101916550330e-2","5,487802763546760e-2","3,950523682015020e-2","1,817174583862220e-2","2,975303134690830e-2","1,927940381916510e-2","1,086031206930520e-2","1,267407733432840e-2","1,526054399248850e-2","3,943351270575810e-2","1,664047994678180e-3","4,507467678695081e-3","1,848466815268310e-2","1,908184052082230e-2","2,127681221994920e-2","2,696691958034610e-2","2,360759014760090e-2","7,930739850364610e-3","7,265625000000000e+2","3,219652581389641e-3","7,265625000000000e+2","1,358852198223551e-2"
"5,920000000000000e+2","-6,911727736049170e-3","2,192340427660860e-2","2,367040504814260e-2","2,133609017136620e-2","1,823246396650360e-2","2,433669955488040e-2","2,103315209176770e-2","1,655530622091100e-2","2,419314856238190e-2","1,853913984802850e-2","3,332576551805470e-2","2,584580126619980e-2","3,572582870316400e-2","1,462072264530310e-2","1,958444230512980e-2","2,204354971515480e-2","1,857500370327300e-2","2,783435944610680e-2","1,781507450132060e-2","1,132114052278340e-2","1,713367082479150e-2","1,254584968036970e-2","1,108747477007350e-2","4,330912374354060e-2","4,735191078711340e-2","6,172101457519000e-2","4,171795522900790e-2","3,847886738526130e-2","3,865098979309550e-2","5,494454698373750e-2","3,980142384978000e-2","1,827251299088640e-2","2,968928730202190e-2","1,955381422490740e-2","1,126771151572110e-2","1,291549860373220e-2","1,547572483251630e-2","3,938134326548640e-2","1,563848531649510e-3","4,469704455311090e-3","1,877249911072700e-2","1,918404583689960e-2","2,144693674128200e-2","2,731188847056420e-2","2,377523879654460e-2","8,343689621681979e-3","7,281250000000000e+2","3,173435641943551e-3","7,281250000000000e+2","1,357543148424631e-2"
"5,930000000000000e+2","-6,970901449578520e-3","2,199842395717940e-2","2,389138758336860e-2","2,150228203189130e-2","1,851226226172130e-2","2,482763323811460e-2","2,112487705241580e-2","1,689159561659790e-2","2,434894891383710e-2","1,876278852764730e-2","3,355381942710100e-2","2,624036884132650e-2","3,601868504332840e-2","1,422847257037300e-2","1,986703408800370e-2","2,223041424977830e-2","1,897576177314010e-2","2,783023974593500e-2","1,795981231980090e-2","1,144348624175760e-2","1,724775832345810e-2","1,291511038294010e-2","1,147969164129330e-2","4,382139847736070e-2","4,775433275418030e-2","6,229107129475630e-2","4,227616235336160e-2","3,879292453824630e-2","3,911572548084910e-2","5,586478039807210e-2","4,009321012005300e-2","1,860944513023090e-2","3,035131183666780e-2","2,009000919668990e-2","1,158700739894700e-2","1,317887430210540e-2","1,564453953275420e-2","3,963552388322790e-2","1,874179403518780e-3","4,843129562847000e-3","1,919615710743980e-2","1,959729794686740e-2","2,151595261926080e-2","2,741531744996620e-2","2,391005485807210e-2","8,408109068013590e-3","7,296875000000000e+2","3,127306081855394e-3","7,296875000000000e+2","1,356244547712641e-2"
"5,940000000000000e+2","-6,868219131279210e-3","2,227285691023490e-2","2,433064917870380e-2","2,198773845699590e-2","1,885834730891620e-2","2,516559105644530e-2","2,128785683475950e-2","1,714318451797610e-2","2,473929560638480e-2","1,897262154582280e-2","3,402833310171610e-2","2,659480873460380e-2","3,635655237260410e-2","1,454906877018570e-2","2,006420332712680e-2","2,251582445382670e-2","1,907005148548750e-2","2,849010160660340e-2","1,830949416111990e-2","1,150951192159980e-2","1,741934881626050e-2","1,306963635077430e-2","1,166005185200840e-2","4,402402173437060e-2","4,806901584725230e-2","6,247055124090230e-2","4,235655778056750e-2","3,892205048588030e-2","3,960862318155340e-2","5,584007778308260e-2","4,016447635813120e-2","1,872937167871080e-2","3,067224686678790e-2","2,032056089320810e-2","1,162439244500030e-2","1,359874707136770e-2","1,580519606891840e-2","3,997322340295840e-2","2,058357149142550e-3","4,850571013467940e-3","1,930913191939980e-2","1,949145912590040e-2","2,184404056601420e-2","2,748624189225250e-2","2,403533905663060e-2","8,809745473180798e-3","7,312500000000000e+2","3,081246095155770e-3","7,312500000000000e+2","1,354954292573574e-2"
"5,950000000000000e+2","-6,351031635480250e-3","2,231437045157320e-2","2,433123181192610e-2","2,167483878896870e-2","1,893729936951290e-2","2,506485172753680e-2","2,142158701572360e-2","1,670028755260060e-2","2,472396125154960e-2","1,871843726058480e-2","3,397439553440170e-2","2,669511394253210e-2","3,637484840256210e-2","1,446023299541380e-2","1,972727765442150e-2","2,250718157197920e-2","1,893422275739850e-2","2,827918450007950e-2","1,815001754618510e-2","1,121007035892390e-2","1,714271685000410e-2","1,290901476685620e-2","1,143228994305610e-2","4,404050099286370e-2","4,826543284686860e-2","6,254543308302101e-2","4,201019582375760e-2","3,895111257665390e-2","3,924280300355650e-2","5,597312321304860e-2","4,011335388650700e-2","1,851907477038020e-2","3,042445320673360e-2","2,010733204656040e-2","1,146713755136740e-2","1,299198692273220e-2","1,571332433738450e-2","4,001775641648750e-2","1,916890258436220e-3","4,872568547927920e-3","1,926902551540980e-2","1,963960428994050e-2","2,164495565976990e-2","2,737345169474590e-2","2,386067581464610e-2","8,755199890330910e-3","7,328125000000000e+2","3,035243082989264e-3","7,328125000000000e+2","1,353670858443605e-2"
"5,960000000000000e+2","-6,207653737806970e-3","2,281774232698770e-2","2,491945792620450e-2","2,215891786415050e-2","1,955510884741560e-2","2,561554495673480e-2","2,206464940411050e-2","1,740447970251820e-2","2,528384520320120e-2","1,906412755684040e-2","3,445698670739980e-2","2,669934015924700e-2","3,677437841080330e-2","1,490573052352730e-2","2,030684770410780e-2","2,282906875994990e-2","1,920558203603610e-2","2,894680716101650e-2","1,826555536251880e-2","1,154234468024590e-2","1,754678361507810e-2","1,274674430837490e-2","1,146303922796800e-2","4,465632441413850e-2","4,836606960106450e-2","6,268285457359130e-2","4,258598462520150e-2","3,930126955191170e-2","3,955755287180800e-2","5,606638780906850e-2","4,048809205434050e-2","1,912455501584980e-2","3,113009818246720e-2","2,068289143527150e-2","1,187496405347940e-2","1,342357957365280e-2","1,599618751902300e-2","4,033885582988740e-2","2,398464719885290e-3","5,100099590715590e-3","1,937520708383590e-2","1,964901603529700e-2","2,207298233859800e-2","2,763687605650810e-2","2,415688245103180e-2","9,143338075238309e-3","7,343750000000000e+2","2,989287917668540e-3","7,343750000000000e+2","1,352393119973827e-2"
"5,970000000000000e+2","-5,718931102170850e-3","2,349400920969460e-2","2,509118948568600e-2","2,281717490337960e-2","1,968713993149850e-2","2,592805389139010e-2","2,221949690353770e-2","1,766861624664890e-2","2,514533312233060e-2","1,952331356819200e-2","3,495814823853840e-2","2,676180934640580e-2","3,697508046841250e-2","1,485611928160370e-2","2,020096086229350e-2","2,285745001094960e-2","1,932767774527560e-2","2,884939853878960e-2","1,843265982939810e-2","1,146914244177330e-2","1,755838164670880e-2","1,318110555877220e-2","1,152173359527550e-2","4,466994517592560e-2","4,854650192402260e-2","6,291006898624039e-2","4,260574719978540e-2","3,945235649064310e-2","3,991408556587150e-2","5,644398241689780e-2","4,093336477098440e-2","1,929604960836900e-2","3,084594176969640e-2","2,047184536300040e-2","1,201964372591440e-2","1,336793059313280e-2","1,618520239423020e-2","4,044351198619850e-2","2,339968212661960e-3","5,051979443683510e-3","1,929299220196540e-2","1,959948864299590e-2","2,180696614847590e-2","2,756713573300300e-2","2,424380515639750e-2","9,257844162957320e-3","7,359375000000000e+2","2,943373818830109e-3","7,359375000000000e+2","1,351120231299036e-2"
"5,980000000000000e+2","-5,064327768525880e-3","2,378615829162650e-2","2,553118212556180e-2","2,341785366122260e-2","2,002060979799140e-2","2,622197371716270e-2","2,245705289692790e-2","1,741378592471440e-2","2,540266764756260e-2","1,954827977126290e-2","3,498721887041460e-2","2,695306073646430e-2","3,728834742269150e-2","1,481987611803380e-2","2,037944620633250e-2","2,304926675782640e-2","1,891745090014200e-2","2,896254617214430e-2","1,826731765849310e-2","1,160823956001390e-2","1,748804736332190e-2","1,289994413876410e-2","1,155841959084750e-2","4,463877527646580e-2","4,889428403663870e-2","6,288320800029880e-2","4,268067719070610e-2","3,935083596027840e-2","3,990516323151480e-2","5,663489139895550e-2","4,070833809072780e-2","1,934694819633760e-2","3,119721257209790e-2","2,063568957980680e-2","1,177574975890300e-2","1,314485498136150e-2","1,593521488955290e-2","4,054878996941960e-2","2,132709142002010e-3","4,750325497490830e-3","1,917882279694910e-2","1,968841291625530e-2","2,180378597177060e-2","2,753558926555300e-2","2,394441998317000e-2","9,173081771196050e-3","7,375000000000000e+2","2,897495621778971e-3","7,375000000000000e+2","1,349851545371641e-2"
"5,990000000000000e+2","-4,825216422226580e-3","2,495682150077350e-2","2,632710575567910e-2","2,404214112723420e-2","2,078309565032380e-2","2,721321474418490e-2","2,367997233504680e-2","1,851264887396450e-2","2,610732212769110e-2","2,012809894177960e-2","3,567658971624420e-2","2,754759402678130e-2","3,829823184269520e-2","1,512813977454060e-2","2,094678449841080e-2","2,362522937527950e-2","1,937482923650590e-2","2,954041358249800e-2","1,880398383309890e-2","1,193457128529900e-2","1,778422920212310e-2","1,329270843798150e-2","1,163549930132960e-2","4,513274660845040e-2","4,921036068325340e-2","6,338485016176181e-2","4,282497350886770e-2","3,977480006508740e-2","4,025400746411280e-2","5,698215156630560e-2","4,093003332116930e-2","1,970597106894970e-2","3,148653790417500e-2","2,099618707332960e-2","1,216783417965740e-2","1,372227787318560e-2","1,614671889429070e-2","4,117554334916580e-2","2,633006805251960e-3","5,523938818850880e-3","1,949369524983400e-2","1,953707283056980e-2","2,195504370514610e-2","2,806851523493540e-2","2,446786057417120e-2","9,662680461207299e-3","7,390625000000000e+2","2,851649296039220e-3","7,390625000000000e+2","1,348586558795328e-2"
"6,000000000000000e+2","-5,141610281671470e-3","2,677379049051030e-2","2,800067460464930e-2","2,556318208601840e-2","2,272156005618100e-2","2,883272478902230e-2","2,511764236506280e-2","1,961932363574000e-2","2,765567121298730e-2","2,133936923438710e-2","3,723616379047060e-2","2,878973990238820e-2","3,977961857987380e-2","1,635682878649090e-2","2,223534057398690e-2","2,501924689244470e-2","2,059434729066510e-2","3,052327759214410e-2","1,986869092065420e-2","1,336633403172020e-2","1,882583366298840e-2","1,483914479744860e-2","1,273518647072580e-2","4,609110498766000e-2","5,020991492163460e-2","6,456387405963890e-2","4,394548740901980e-2","4,068005304368710e-2","4,148172850671220e-2","5,815827886255910e-2","4,209525096265580e-2","2,082362955098730e-2","3,282290606430900e-2","2,209874449696700e-2","1,318989790167790e-2","1,455731118308530e-2","1,710642846213070e-2","4,217072906814650e-2","3,548225304465560e-3","6,785973406269560e-3","2,017957861187500e-2","2,065076414668540e-2","2,269628469159930e-2","2,943957577391120e-2","2,550461934680870e-2","1,082077687221760e-2","7,406250000000000e+2","2,805831623684320e-3","7,406250000000000e+2","1,347324873445993e-2"
"6,010000000000000e+2","-5,254159634769430e-3","2,824896234336370e-2","2,950301440395770e-2","2,719712373038310e-2","2,378032154749140e-2","3,025076713427700e-2","2,640782212875400e-2","2,079524902197620e-2","2,864140733172350e-2","2,264659029389140e-2","3,828102105019590e-2","3,057408362107510e-2","4,104382428370690e-2","1,703049798305340e-2","2,304747726299700e-2","2,600656080880310e-2","2,119310538155500e-2","3,153074268496950e-2","2,073166693518770e-2","1,401248970589080e-2","1,970127940128880e-2","1,539829503080630e-2","1,337663735926080e-2","4,716867405873240e-2","5,134543518224070e-2","6,529338132335021e-2","4,447383260249910e-2","4,151739965412390e-2","4,275681475147370e-2","5,892314895984660e-2","4,288609110908240e-2","2,141946085635330e-2","3,376929382459960e-2","2,326792195561310e-2","1,392729127348890e-2","1,560155611675510e-2","1,801594149975170e-2","4,311355373372710e-2","4,545916049640290e-3","7,433774405312330e-3","2,100718229320200e-2","2,127745005045120e-2","2,350430928285390e-2","3,004939742785810e-2","2,621626178537400e-2","1,180325304232360e-2","7,421875000000000e+2","2,760039980410177e-3","7,421875000000000e+2","1,346066169301610e-2"
